starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	631	378	1009	378
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1009	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	631	378	1010	378
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	365
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	631	379	1010	379
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	631	379	1010	379
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	631	379	1010	379
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	631	379	1010	378
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	632	378	1010	366
Tue May 13 19:58:55 2014	1399982335	631	380	1010	380
Tue May 13 19:58:55 2014	1399982335	633	378	1010	366
Tue May 13 19:58:55 2014	1399982335	633	378	1010	366
Tue May 13 19:58:55 2014	1399982335	633	378	1010	366
Tue May 13 19:58:55 2014	1399982335	633	378	1010	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	638	373	1011	367
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	631	380	1011	380
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	638	373	1011	367
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	631	381	1011	381
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1011	366
Tue May 13 19:58:55 2014	1399982335	633	378	1012	366
Tue May 13 19:58:55 2014	1399982335	633	378	1012	366
Tue May 13 19:58:55 2014	1399982335	633	378	1012	366
Tue May 13 19:58:55 2014	1399982335	634	378	1012	366
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	631	381	1012	381
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	634	378	1012	367
Tue May 13 19:58:55 2014	1399982335	631	382	1012	382
