starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:56:40 2014	1399982200	0	24	25	24
Tue May 13 19:56:41 2014	1399982201	3	21	25	20
Tue May 13 19:56:40 2014	1399982200	1	24	25	24
Tue May 13 19:56:41 2014	1399982201	3	21	25	21
Tue May 13 19:56:41 2014	1399982201	4	21	25	19
Tue May 13 19:56:40 2014	1399982200	0	24	25	24
Tue May 13 19:56:40 2014	1399982200	0	24	25	24
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:40 2014	1399982200	1	24	25	23
Tue May 13 19:56:40 2014	1399982200	0	24	25	24
Tue May 13 19:56:40 2014	1399982200	1	24	25	24
Tue May 13 19:56:40 2014	1399982200	0	24	25	24
Tue May 13 19:56:40 2014	1399982200	0	25	25	24
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:41 2014	1399982201	3	22	25	22
Tue May 13 19:56:41 2014	1399982201	4	21	25	19
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:40 2014	1399982200	1	24	25	24
Tue May 13 19:56:40 2014	1399982200	1	24	25	24
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:40 2014	1399982200	0	25	25	24
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:41 2014	1399982201	3	22	25	22
Tue May 13 19:56:40 2014	1399982200	1	25	25	25
Tue May 13 19:56:40 2014	1399982200	0	25	25	24
Tue May 13 19:56:40 2014	1399982200	0	25	25	24
Tue May 13 19:56:40 2014	1399982200	1	24	25	24
Tue May 13 19:56:40 2014	1399982200	1	25	25	25
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:41 2014	1399982201	4	21	25	20
Tue May 13 19:56:40 2014	1399982200	0	25	25	25
Tue May 13 19:56:40 2014	1399982200	1	25	26	25
Tue May 13 19:56:41 2014	1399982201	3	22	26	22
Tue May 13 19:56:41 2014	1399982201	4	22	26	20
Tue May 13 19:56:40 2014	1399982200	0	25	26	25
Tue May 13 19:56:40 2014	1399982200	0	25	26	24
Tue May 13 19:56:40 2014	1399982200	0	25	26	25
Tue May 13 19:56:40 2014	1399982200	0	25	26	25
Tue May 13 19:56:41 2014	1399982201	0	26	26	25
Tue May 13 19:56:40 2014	1399982200	0	25	26	25
Tue May 13 19:56:41 2014	1399982201	6	19	26	17
Tue May 13 19:56:41 2014	1399982201	4	22	26	20
Tue May 13 19:56:40 2014	1399982200	1	25	26	25
Tue May 13 19:56:41 2014	1399982201	3	23	26	23
Tue May 13 19:56:40 2014	1399982200	0	26	26	25
Tue May 13 19:56:40 2014	1399982200	0	26	26	25
Tue May 13 19:56:40 2014	1399982200	0	26	26	25
Tue May 13 19:56:41 2014	1399982201	6	20	26	18
Tue May 13 19:56:40 2014	1399982200	1	25	26	25
Tue May 13 19:56:41 2014	1399982201	4	22	26	20
Tue May 13 19:56:40 2014	1399982200	0	26	26	26
Tue May 13 19:56:40 2014	1399982200	1	25	26	25
Tue May 13 19:56:40 2014	1399982200	0	26	26	25
Tue May 13 19:56:41 2014	1399982201	3	23	26	23
Tue May 13 19:56:41 2014	1399982201	0	26	26	25
Tue May 13 19:56:41 2014	1399982201	6	20	26	18
Tue May 13 19:56:40 2014	1399982200	1	26	26	26
Tue May 13 19:56:40 2014	1399982200	0	26	26	26
Tue May 13 19:56:41 2014	1399982201	4	22	26	20
Tue May 13 19:56:41 2014	1399982201	4	22	26	20
Tue May 13 19:56:40 2014	1399982200	0	26	26	26
Tue May 13 19:56:40 2014	1399982200	1	25	26	25
Tue May 13 19:56:41 2014	1399982201	6	20	26	18
Tue May 13 19:56:40 2014	1399982200	0	26	26	26
Tue May 13 19:56:40 2014	1399982200	0	26	26	25
Tue May 13 19:56:40 2014	1399982200	0	26	26	26
Tue May 13 19:56:41 2014	1399982201	2	24	26	23
Tue May 13 19:56:41 2014	1399982201	3	23	26	23
Tue May 13 19:56:40 2014	1399982200	0	26	26	26
Tue May 13 19:56:41 2014	1399982201	4	22	26	21
Tue May 13 19:56:40 2014	1399982200	1	26	26	26
Tue May 13 19:56:40 2014	1399982200	1	26	26	25
Tue May 13 19:56:40 2014	1399982200	0	26	27	26
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:40 2014	1399982200	0	26	27	25
Tue May 13 19:56:41 2014	1399982201	6	20	27	18
Tue May 13 19:56:41 2014	1399982201	0	26	27	26
Tue May 13 19:56:41 2014	1399982201	2	25	27	23
Tue May 13 19:56:40 2014	1399982200	0	27	27	26
Tue May 13 19:56:41 2014	1399982201	3	23	27	23
Tue May 13 19:56:40 2014	1399982200	1	25	27	25
Tue May 13 19:56:41 2014	1399982201	6	20	27	19
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:40 2014	1399982200	0	26	27	26
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:40 2014	1399982200	0	27	27	27
Tue May 13 19:56:41 2014	1399982201	3	23	27	22
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:40 2014	1399982200	0	26	27	25
Tue May 13 19:56:41 2014	1399982201	0	27	27	26
Tue May 13 19:56:40 2014	1399982200	0	27	27	26
Tue May 13 19:56:41 2014	1399982201	3	24	27	22
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:41 2014	1399982201	3	24	27	24
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:41 2014	1399982201	3	24	27	23
Tue May 13 19:56:41 2014	1399982201	4	23	27	22
Tue May 13 19:56:40 2014	1399982200	0	27	27	26
Tue May 13 19:56:40 2014	1399982200	0	27	27	27
Tue May 13 19:56:41 2014	1399982201	3	24	27	23
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:40 2014	1399982200	0	27	27	26
Tue May 13 19:56:40 2014	1399982200	0	27	27	27
Tue May 13 19:56:41 2014	1399982201	3	24	27	23
Tue May 13 19:56:41 2014	1399982201	4	23	27	22
Tue May 13 19:56:40 2014	1399982200	0	27	27	27
Tue May 13 19:56:40 2014	1399982200	1	27	27	27
Tue May 13 19:56:41 2014	1399982201	3	24	27	23
Tue May 13 19:56:40 2014	1399982200	1	27	27	27
Tue May 13 19:56:41 2014	1399982201	0	27	27	26
Tue May 13 19:56:40 2014	1399982200	1	26	27	26
Tue May 13 19:56:40 2014	1399982200	1	27	27	27
Tue May 13 19:56:41 2014	1399982201	3	24	27	23
Tue May 13 19:56:40 2014	1399982200	0	27	27	27
Tue May 13 19:56:41 2014	1399982201	3	24	27	23
Tue May 13 19:56:40 2014	1399982200	0	27	28	27
Tue May 13 19:56:40 2014	1399982200	0	27	28	27
Tue May 13 19:56:40 2014	1399982200	1	27	28	27
Tue May 13 19:56:40 2014	1399982200	1	27	28	27
Tue May 13 19:56:41 2014	1399982201	3	24	28	24
