starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:58:15 2014	1399982295	317	178	495	173
Tue May 13 19:58:15 2014	1399982295	317	178	495	173
Tue May 13 19:58:15 2014	1399982295	317	178	495	173
Tue May 13 19:58:15 2014	1399982295	317	178	495	173
Tue May 13 19:58:15 2014	1399982295	317	178	495	173
Tue May 13 19:58:15 2014	1399982295	317	178	495	173
Tue May 13 19:58:15 2014	1399982295	317	178	496	173
Tue May 13 19:58:15 2014	1399982295	317	178	496	173
Tue May 13 19:58:15 2014	1399982295	317	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	178	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	496	173
Tue May 13 19:58:15 2014	1399982295	318	179	497	173
Tue May 13 19:58:15 2014	1399982295	318	179	497	173
Tue May 13 19:58:15 2014	1399982295	318	179	497	173
Tue May 13 19:58:15 2014	1399982295	318	179	497	173
Tue May 13 19:58:15 2014	1399982295	318	179	497	173
Tue May 13 19:58:15 2014	1399982295	318	179	497	173
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	497	174
Tue May 13 19:58:15 2014	1399982295	318	179	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	498	174
Tue May 13 19:58:15 2014	1399982295	318	180	499	174
Tue May 13 19:58:15 2014	1399982295	318	180	499	174
Tue May 13 19:58:15 2014	1399982295	318	180	499	174
Tue May 13 19:58:15 2014	1399982295	318	180	499	174
Tue May 13 19:58:15 2014	1399982295	318	180	499	174
Tue May 13 19:58:15 2014	1399982295	318	180	499	174
Tue May 13 19:58:15 2014	1399982295	318	180	499	175
Tue May 13 19:58:15 2014	1399982295	318	180	499	175
Tue May 13 19:58:15 2014	1399982295	318	180	499	175
Tue May 13 19:58:15 2014	1399982295	318	180	499	175
Tue May 13 19:58:15 2014	1399982295	318	181	499	175
Tue May 13 19:58:15 2014	1399982295	318	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	499	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	181	500	175
Tue May 13 19:58:15 2014	1399982295	319	182	500	175
Tue May 13 19:58:15 2014	1399982295	319	182	501	175
Tue May 13 19:58:15 2014	1399982295	319	182	501	175
Tue May 13 19:58:15 2014	1399982295	319	182	501	175
Tue May 13 19:58:15 2014	1399982295	319	182	501	175
