starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:41:49 2014	1399981309	1	51	51	51
Tue May 13 19:41:49 2014	1399981309	0	51	51	51
Tue May 13 19:41:49 2014	1399981309	0	51	51	51
Tue May 13 19:41:49 2014	1399981309	0	51	52	51
Tue May 13 19:41:49 2014	1399981309	1	51	52	51
Tue May 13 19:41:49 2014	1399981309	0	52	52	51
Tue May 13 19:41:49 2014	1399981309	0	52	52	51
Tue May 13 19:41:49 2014	1399981309	0	52	52	52
Tue May 13 19:41:49 2014	1399981309	0	52	52	52
Tue May 13 19:41:49 2014	1399981309	0	52	52	52
Tue May 13 19:41:49 2014	1399981309	0	52	52	52
Tue May 13 19:41:49 2014	1399981309	1	52	52	52
Tue May 13 19:41:49 2014	1399981309	0	52	52	52
Tue May 13 19:41:49 2014	1399981309	0	52	52	52
Tue May 13 19:41:49 2014	1399981309	0	52	53	52
Tue May 13 19:41:49 2014	1399981309	1	52	53	52
Tue May 13 19:41:49 2014	1399981309	0	53	53	52
Tue May 13 19:41:49 2014	1399981309	0	53	53	53
Tue May 13 19:41:49 2014	1399981309	0	53	53	53
Tue May 13 19:41:49 2014	1399981309	0	53	53	53
Tue May 13 19:41:49 2014	1399981309	0	53	53	53
Tue May 13 19:41:49 2014	1399981309	0	53	53	53
Tue May 13 19:41:49 2014	1399981309	0	53	53	53
Tue May 13 19:41:49 2014	1399981309	0	53	53	53
Tue May 13 19:41:49 2014	1399981309	0	53	54	53
Tue May 13 19:41:49 2014	1399981309	0	53	54	53
Tue May 13 19:41:49 2014	1399981309	0	53	54	53
Tue May 13 19:41:49 2014	1399981309	1	53	54	53
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	54	54
Tue May 13 19:41:49 2014	1399981309	0	54	55	54
Tue May 13 19:41:49 2014	1399981309	0	54	55	54
Tue May 13 19:41:49 2014	1399981309	0	55	55	54
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	55	55
Tue May 13 19:41:49 2014	1399981309	0	55	56	55
Tue May 13 19:41:49 2014	1399981309	0	56	56	55
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	55	56	55
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	56	56	56
Tue May 13 19:41:49 2014	1399981309	0	56	57	56
Tue May 13 19:41:49 2014	1399981309	0	56	57	56
Tue May 13 19:41:49 2014	1399981309	0	56	57	56
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	56	57	56
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	57	57
Tue May 13 19:41:49 2014	1399981309	0	57	58	57
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	58	57
Tue May 13 19:41:49 2014	1399981309	0	57	58	57
Tue May 13 19:41:49 2014	1399981309	0	58	58	57
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	1	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	58	58
Tue May 13 19:41:49 2014	1399981309	0	58	59	58
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	58	59	58
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	59	59
Tue May 13 19:41:49 2014	1399981309	0	59	60	59
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	59
Tue May 13 19:41:49 2014	1399981309	0	59	60	59
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	60	60
Tue May 13 19:41:49 2014	1399981309	0	60	61	60
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	61	61	61
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	61	62	61
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	62	62
Tue May 13 19:41:49 2014	1399981309	0	62	63	62
Tue May 13 19:41:49 2014	1399981309	0	62	63	62
Tue May 13 19:41:49 2014	1399981309	0	63	63	62
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	63	63
Tue May 13 19:41:49 2014	1399981309	0	63	64	63
Tue May 13 19:41:49 2014	1399981309	0	64	64	63
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	63	64	63
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	64	64	64
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	64
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	65	65
Tue May 13 19:41:49 2014	1399981309	0	65	66	65
Tue May 13 19:41:49 2014	1399981309	0	66	66	65
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	66	66
Tue May 13 19:41:49 2014	1399981309	0	66	67	66
Tue May 13 19:41:49 2014	1399981309	0	67	67	66
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	67	67	67
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	68	68
Tue May 13 19:41:49 2014	1399981309	0	68	69	68
Tue May 13 19:41:49 2014	1399981309	0	68	69	68
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	69	69
Tue May 13 19:41:49 2014	1399981309	0	69	70	69
Tue May 13 19:41:49 2014	1399981309	0	69	70	69
Tue May 13 19:41:49 2014	1399981309	0	70	70	69
Tue May 13 19:41:49 2014	1399981309	0	69	70	69
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	70	70
Tue May 13 19:41:49 2014	1399981309	0	70	71	70
Tue May 13 19:41:49 2014	1399981309	0	70	71	70
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	71	71
Tue May 13 19:41:49 2014	1399981309	0	71	72	71
Tue May 13 19:41:49 2014	1399981309	0	71	72	71
Tue May 13 19:41:49 2014	1399981309	0	71	72	71
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	72	72	72
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	72	73	72
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	73	73
Tue May 13 19:41:49 2014	1399981309	0	73	74	73
Tue May 13 19:41:49 2014	1399981309	0	73	74	73
Tue May 13 19:41:49 2014	1399981309	0	73	74	73
Tue May 13 19:41:49 2014	1399981309	0	74	74	74
Tue May 13 19:41:49 2014	1399981309	0	74	74	74
Tue May 13 19:41:49 2014	1399981309	0	74	74	74
Tue May 13 19:41:49 2014	1399981309	0	74	74	74
Tue May 13 19:41:49 2014	1399981309	0	74	74	74
Tue May 13 19:41:49 2014	1399981309	0	74	74	74
Tue May 13 19:41:49 2014	1399981309	0	74	74	74
Tue May 13 19:41:49 2014	1399981309	0	74	75	74
Tue May 13 19:41:49 2014	1399981309	0	75	75	74
Tue May 13 19:41:49 2014	1399981309	0	74	75	74
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	75	75
Tue May 13 19:41:49 2014	1399981309	0	75	76	75
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	76	76	76
Tue May 13 19:41:49 2014	1399981309	0	77	77	77
Tue May 13 19:41:49 2014	1399981309	0	76	77	76
Tue May 13 19:41:49 2014	1399981309	0	77	77	77
Tue May 13 19:41:49 2014	1399981309	0	77	77	77
Tue May 13 19:41:49 2014	1399981309	0	77	77	77
Tue May 13 19:41:49 2014	1399981309	0	77	77	77
