starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:39:07 2014	1399981147	0	15	15	15
Tue May 13 19:39:06 2014	1399981146	0	15	15	15
Tue May 13 19:39:07 2014	1399981147	0	15	15	15
Tue May 13 19:39:07 2014	1399981147	0	15	16	15
Tue May 13 19:39:07 2014	1399981147	0	15	16	15
Tue May 13 19:39:07 2014	1399981147	0	16	16	15
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:06 2014	1399981146	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	15	16	15
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:06 2014	1399981146	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:06 2014	1399981146	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	16	16
Tue May 13 19:39:07 2014	1399981147	0	16	17	16
Tue May 13 19:39:06 2014	1399981146	0	16	17	16
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	16
Tue May 13 19:39:06 2014	1399981146	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	16
Tue May 13 19:39:07 2014	1399981147	0	16	17	16
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	16
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:06 2014	1399981146	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:06 2014	1399981146	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	17	17
Tue May 13 19:39:07 2014	1399981147	0	17	18	17
Tue May 13 19:39:07 2014	1399981147	0	17	18	17
Tue May 13 19:39:07 2014	1399981147	0	18	18	17
Tue May 13 19:39:07 2014	1399981147	0	18	18	17
Tue May 13 19:39:07 2014	1399981147	0	17	18	17
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:06 2014	1399981146	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:06 2014	1399981146	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	17	18	17
Tue May 13 19:39:06 2014	1399981146	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:06 2014	1399981146	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	18	18
Tue May 13 19:39:07 2014	1399981147	0	18	19	18
Tue May 13 19:39:06 2014	1399981146	0	18	19	18
Tue May 13 19:39:07 2014	1399981147	0	18	19	18
Tue May 13 19:39:07 2014	1399981147	0	18	19	18
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	18	19	18
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:06 2014	1399981146	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:06 2014	1399981146	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:06 2014	1399981146	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	19	19
Tue May 13 19:39:07 2014	1399981147	0	19	20	19
Tue May 13 19:39:07 2014	1399981147	0	19	20	19
Tue May 13 19:39:07 2014	1399981147	0	19	20	19
Tue May 13 19:39:07 2014	1399981147	0	19	20	19
Tue May 13 19:39:07 2014	1399981147	0	20	20	19
Tue May 13 19:39:07 2014	1399981147	0	20	20	19
Tue May 13 19:39:07 2014	1399981147	0	19	20	19
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:06 2014	1399981146	0	20	20	20
Tue May 13 19:39:06 2014	1399981146	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:06 2014	1399981146	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:06 2014	1399981146	0	20	20	20
Tue May 13 19:39:06 2014	1399981146	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	20	20
Tue May 13 19:39:07 2014	1399981147	0	20	21	20
Tue May 13 19:39:07 2014	1399981147	0	20	21	20
Tue May 13 19:39:07 2014	1399981147	0	20	21	20
Tue May 13 19:39:07 2014	1399981147	0	20	21	20
Tue May 13 19:39:07 2014	1399981147	0	21	21	20
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	20	21	20
Tue May 13 19:39:06 2014	1399981146	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:06 2014	1399981146	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:06 2014	1399981146	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	21	21
Tue May 13 19:39:07 2014	1399981147	0	21	22	21
Tue May 13 19:39:07 2014	1399981147	0	21	22	21
Tue May 13 19:39:07 2014	1399981147	0	21	22	21
