starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:40:40 2014	1399981240	0	10	10	9
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:39 2014	1399981239	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:39 2014	1399981239	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	10	10
Tue May 13 19:40:40 2014	1399981240	0	10	11	10
Tue May 13 19:40:40 2014	1399981240	0	11	11	10
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	10	11	10
Tue May 13 19:40:40 2014	1399981240	0	11	11	10
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:39 2014	1399981239	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:39 2014	1399981239	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	10
Tue May 13 19:40:39 2014	1399981239	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	1	10	11	10
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:39 2014	1399981239	0	11	11	11
Tue May 13 19:40:39 2014	1399981239	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	11	11
Tue May 13 19:40:39 2014	1399981239	0	11	11	11
Tue May 13 19:40:40 2014	1399981240	0	11	12	11
Tue May 13 19:40:40 2014	1399981240	0	11	12	11
Tue May 13 19:40:40 2014	1399981240	0	11	12	11
Tue May 13 19:40:40 2014	1399981240	0	11	12	11
Tue May 13 19:40:40 2014	1399981240	0	11	12	11
Tue May 13 19:40:40 2014	1399981240	0	12	12	11
Tue May 13 19:40:40 2014	1399981240	1	11	12	11
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:39 2014	1399981239	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:39 2014	1399981239	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:39 2014	1399981239	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	12	12
Tue May 13 19:40:40 2014	1399981240	0	12	13	12
Tue May 13 19:40:40 2014	1399981240	0	12	13	12
Tue May 13 19:40:40 2014	1399981240	0	12	13	12
Tue May 13 19:40:40 2014	1399981240	0	12	13	12
Tue May 13 19:40:39 2014	1399981239	0	13	13	12
Tue May 13 19:40:40 2014	1399981240	0	13	13	12
Tue May 13 19:40:40 2014	1399981240	0	12	13	12
Tue May 13 19:40:40 2014	1399981240	0	13	13	12
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:39 2014	1399981239	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:39 2014	1399981239	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:39 2014	1399981239	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	13	13
Tue May 13 19:40:40 2014	1399981240	0	13	14	13
Tue May 13 19:40:40 2014	1399981240	0	13	14	13
Tue May 13 19:40:40 2014	1399981240	0	14	14	13
Tue May 13 19:40:39 2014	1399981239	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	13	14	13
Tue May 13 19:40:40 2014	1399981240	0	13	14	13
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:39 2014	1399981239	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:39 2014	1399981239	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:39 2014	1399981239	0	14	14	14
Tue May 13 19:40:39 2014	1399981239	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	14	14
Tue May 13 19:40:40 2014	1399981240	0	14	15	14
Tue May 13 19:40:40 2014	1399981240	0	14	15	14
Tue May 13 19:40:39 2014	1399981239	0	14	15	14
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:39 2014	1399981239	0	15	15	15
Tue May 13 19:40:39 2014	1399981239	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:39 2014	1399981239	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:39 2014	1399981239	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:39 2014	1399981239	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	2	13	15	13
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:39 2014	1399981239	0	15	15	15
Tue May 13 19:40:40 2014	1399981240	0	15	15	15
Tue May 13 19:40:39 2014	1399981239	0	15	16	15
Tue May 13 19:40:40 2014	1399981240	0	16	16	15
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	15
Tue May 13 19:40:40 2014	1399981240	0	15	16	15
Tue May 13 19:40:40 2014	1399981240	0	16	16	15
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	15	16	15
Tue May 13 19:40:40 2014	1399981240	0	15	16	15
Tue May 13 19:40:39 2014	1399981239	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:39 2014	1399981239	0	16	16	16
Tue May 13 19:40:39 2014	1399981239	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	1	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:39 2014	1399981239	0	16	16	16
Tue May 13 19:40:39 2014	1399981239	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	16	16
Tue May 13 19:40:40 2014	1399981240	0	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	17	17	16
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:39 2014	1399981239	0	17	17	16
Tue May 13 19:40:39 2014	1399981239	0	17	17	17
Tue May 13 19:40:39 2014	1399981239	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	17	17	16
Tue May 13 19:40:40 2014	1399981240	1	16	17	16
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	1	17	17	16
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:39 2014	1399981239	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:39 2014	1399981239	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	1	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	0	17	17	17
Tue May 13 19:40:40 2014	1399981240	1	17	18	17
Tue May 13 19:40:40 2014	1399981240	0	17	18	17
Tue May 13 19:40:40 2014	1399981240	0	17	18	17
Tue May 13 19:40:40 2014	1399981240	0	17	18	17
Tue May 13 19:40:40 2014	1399981240	0	17	18	17
Tue May 13 19:40:39 2014	1399981239	0	17	18	17
Tue May 13 19:40:40 2014	1399981240	0	18	18	17
Tue May 13 19:40:39 2014	1399981239	0	17	18	17
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:39 2014	1399981239	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	17
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:39 2014	1399981239	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	1	17	18	17
Tue May 13 19:40:40 2014	1399981240	1	17	18	17
Tue May 13 19:40:39 2014	1399981239	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	17
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	1	18	18	18
Tue May 13 19:40:39 2014	1399981239	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	1	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:39 2014	1399981239	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	1	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	18	18
Tue May 13 19:40:39 2014	1399981239	0	18	18	18
Tue May 13 19:40:40 2014	1399981240	0	18	19	18
Tue May 13 19:40:40 2014	1399981240	0	18	19	18
Tue May 13 19:40:40 2014	1399981240	0	18	19	18
Tue May 13 19:40:40 2014	1399981240	0	19	19	18
Tue May 13 19:40:40 2014	1399981240	0	18	19	18
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:39 2014	1399981239	0	19	19	18
Tue May 13 19:40:40 2014	1399981240	1	18	19	18
Tue May 13 19:40:40 2014	1399981240	0	19	19	18
Tue May 13 19:40:40 2014	1399981240	1	18	19	18
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	18
Tue May 13 19:40:39 2014	1399981239	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	1	18	19	18
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	18
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:39 2014	1399981239	0	19	19	19
Tue May 13 19:40:39 2014	1399981239	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:39 2014	1399981239	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	1	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	1	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	0	19	19	19
Tue May 13 19:40:40 2014	1399981240	1	19	20	19
Tue May 13 19:40:40 2014	1399981240	0	19	20	19
Tue May 13 19:40:40 2014	1399981240	0	19	20	19
Tue May 13 19:40:40 2014	1399981240	0	19	20	19
Tue May 13 19:40:40 2014	1399981240	0	19	20	19
Tue May 13 19:40:40 2014	1399981240	0	19	20	19
Tue May 13 19:40:39 2014	1399981239	0	19	20	19
Tue May 13 19:40:39 2014	1399981239	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	19
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	1	19	20	19
Tue May 13 19:40:40 2014	1399981240	1	19	20	19
Tue May 13 19:40:40 2014	1399981240	1	19	20	19
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:39 2014	1399981239	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:39 2014	1399981239	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:39 2014	1399981239	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	1	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:39 2014	1399981239	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	1	19	20	19
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	1	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	20	20
Tue May 13 19:40:40 2014	1399981240	0	20	21	20
Tue May 13 19:40:40 2014	1399981240	0	20	21	20
Tue May 13 19:40:40 2014	1399981240	0	20	21	20
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:39 2014	1399981239	0	21	21	20
Tue May 13 19:40:39 2014	1399981239	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	1	20	21	20
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	1	20	21	20
Tue May 13 19:40:39 2014	1399981239	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	1	20	21	20
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	1	20	21	20
Tue May 13 19:40:39 2014	1399981239	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
Tue May 13 19:40:40 2014	1399981240	0	21	21	21
