starttime	seconds	ctime	dtime	ttime	wait
Tue May 13 19:41:16 2014	1399981276	0	47	47	47
Tue May 13 19:41:17 2014	1399981277	0	47	48	47
Tue May 13 19:41:16 2014	1399981276	1	47	48	47
Tue May 13 19:41:17 2014	1399981277	1	47	48	47
Tue May 13 19:41:16 2014	1399981276	0	48	48	48
Tue May 13 19:41:16 2014	1399981276	0	48	48	47
Tue May 13 19:41:17 2014	1399981277	0	48	48	48
Tue May 13 19:41:17 2014	1399981277	0	48	48	48
Tue May 13 19:41:16 2014	1399981276	0	48	48	48
Tue May 13 19:41:16 2014	1399981276	0	48	49	48
Tue May 13 19:41:17 2014	1399981277	0	48	49	48
Tue May 13 19:41:17 2014	1399981277	0	49	49	49
Tue May 13 19:41:16 2014	1399981276	0	49	49	48
Tue May 13 19:41:17 2014	1399981277	0	49	49	49
Tue May 13 19:41:16 2014	1399981276	0	49	49	49
Tue May 13 19:41:16 2014	1399981276	0	49	49	49
Tue May 13 19:41:17 2014	1399981277	0	49	49	49
Tue May 13 19:41:17 2014	1399981277	0	49	49	49
Tue May 13 19:41:16 2014	1399981276	0	49	50	49
Tue May 13 19:41:16 2014	1399981276	0	50	50	50
Tue May 13 19:41:17 2014	1399981277	0	49	50	49
Tue May 13 19:41:17 2014	1399981277	0	50	50	50
Tue May 13 19:41:16 2014	1399981276	0	50	50	50
Tue May 13 19:41:16 2014	1399981276	0	50	50	50
Tue May 13 19:41:17 2014	1399981277	1	50	51	50
Tue May 13 19:41:17 2014	1399981277	0	51	51	51
Tue May 13 19:41:16 2014	1399981276	0	50	51	50
Tue May 13 19:41:16 2014	1399981276	0	51	51	51
Tue May 13 19:41:17 2014	1399981277	1	51	51	51
Tue May 13 19:41:16 2014	1399981276	0	51	51	51
Tue May 13 19:41:16 2014	1399981276	0	51	51	51
Tue May 13 19:41:17 2014	1399981277	0	51	51	51
Tue May 13 19:41:16 2014	1399981276	0	51	51	51
Tue May 13 19:41:17 2014	1399981277	0	51	52	51
Tue May 13 19:41:16 2014	1399981276	0	52	52	52
Tue May 13 19:41:16 2014	1399981276	0	52	52	51
Tue May 13 19:41:17 2014	1399981277	0	52	52	52
Tue May 13 19:41:16 2014	1399981276	0	52	52	51
Tue May 13 19:41:16 2014	1399981276	0	52	52	52
Tue May 13 19:41:16 2014	1399981276	0	52	52	52
Tue May 13 19:41:16 2014	1399981276	0	52	52	52
Tue May 13 19:41:17 2014	1399981277	0	52	52	52
Tue May 13 19:41:16 2014	1399981276	0	52	52	52
Tue May 13 19:41:16 2014	1399981276	0	53	53	52
Tue May 13 19:41:16 2014	1399981276	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	53	52
Tue May 13 19:41:17 2014	1399981277	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	53	53
Tue May 13 19:41:16 2014	1399981276	0	53	54	53
Tue May 13 19:41:17 2014	1399981277	0	54	54	53
Tue May 13 19:41:16 2014	1399981276	0	53	54	53
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:17 2014	1399981277	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:16 2014	1399981276	0	54	54	54
Tue May 13 19:41:17 2014	1399981277	0	55	55	55
Tue May 13 19:41:16 2014	1399981276	0	54	55	54
Tue May 13 19:41:16 2014	1399981276	0	55	55	55
Tue May 13 19:41:16 2014	1399981276	0	55	55	55
Tue May 13 19:41:17 2014	1399981277	0	55	55	55
Tue May 13 19:41:16 2014	1399981276	0	55	55	54
Tue May 13 19:41:16 2014	1399981276	0	55	55	55
Tue May 13 19:41:16 2014	1399981276	0	55	55	55
Tue May 13 19:41:16 2014	1399981276	0	55	55	55
Tue May 13 19:41:17 2014	1399981277	0	55	55	55
Tue May 13 19:41:16 2014	1399981276	0	55	55	55
Tue May 13 19:41:16 2014	1399981276	0	55	56	55
Tue May 13 19:41:16 2014	1399981276	0	55	56	55
Tue May 13 19:41:16 2014	1399981276	0	56	56	56
Tue May 13 19:41:17 2014	1399981277	0	56	56	56
Tue May 13 19:41:16 2014	1399981276	0	56	56	56
Tue May 13 19:41:16 2014	1399981276	0	55	56	55
Tue May 13 19:41:16 2014	1399981276	0	56	56	56
Tue May 13 19:41:16 2014	1399981276	0	56	56	56
Tue May 13 19:41:16 2014	1399981276	0	56	56	56
Tue May 13 19:41:17 2014	1399981277	0	56	56	56
Tue May 13 19:41:16 2014	1399981276	0	56	56	56
Tue May 13 19:41:16 2014	1399981276	0	56	56	56
Tue May 13 19:41:16 2014	1399981276	0	56	57	56
Tue May 13 19:41:16 2014	1399981276	0	56	57	56
Tue May 13 19:41:16 2014	1399981276	0	57	57	56
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:17 2014	1399981277	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	57	57
Tue May 13 19:41:17 2014	1399981277	0	57	57	57
Tue May 13 19:41:16 2014	1399981276	0	57	58	57
Tue May 13 19:41:16 2014	1399981276	0	57	58	57
Tue May 13 19:41:16 2014	1399981276	0	57	58	57
Tue May 13 19:41:16 2014	1399981276	0	58	58	57
Tue May 13 19:41:16 2014	1399981276	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	57	58	57
Tue May 13 19:41:17 2014	1399981277	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	58	58	58
Tue May 13 19:41:16 2014	1399981276	0	58	59	58
Tue May 13 19:41:17 2014	1399981277	0	58	59	58
Tue May 13 19:41:16 2014	1399981276	0	58	59	58
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:17 2014	1399981277	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	59	59
Tue May 13 19:41:16 2014	1399981276	0	59	60	59
Tue May 13 19:41:17 2014	1399981277	0	59	60	59
Tue May 13 19:41:16 2014	1399981276	0	59	60	59
Tue May 13 19:41:17 2014	1399981277	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:17 2014	1399981277	0	60	60	60
Tue May 13 19:41:17 2014	1399981277	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	60	60
Tue May 13 19:41:16 2014	1399981276	0	60	61	60
Tue May 13 19:41:16 2014	1399981276	0	61	61	60
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:17 2014	1399981277	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:17 2014	1399981277	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	60
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:17 2014	1399981277	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:16 2014	1399981276	0	61	61	61
Tue May 13 19:41:17 2014	1399981277	0	61	62	61
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:17 2014	1399981277	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:17 2014	1399981277	0	62	62	62
Tue May 13 19:41:17 2014	1399981277	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:17 2014	1399981277	0	62	62	62
Tue May 13 19:41:17 2014	1399981277	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	62	62
Tue May 13 19:41:16 2014	1399981276	0	62	63	62
Tue May 13 19:41:16 2014	1399981276	0	62	63	62
Tue May 13 19:41:17 2014	1399981277	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:17 2014	1399981277	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	63	63
Tue May 13 19:41:17 2014	1399981277	0	63	63	63
Tue May 13 19:41:16 2014	1399981276	0	63	64	63
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:17 2014	1399981277	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:17 2014	1399981277	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:17 2014	1399981277	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	64	64
Tue May 13 19:41:16 2014	1399981276	0	64	65	64
Tue May 13 19:41:16 2014	1399981276	0	65	65	64
Tue May 13 19:41:17 2014	1399981277	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:17 2014	1399981277	1	64	65	64
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:17 2014	1399981277	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:16 2014	1399981276	0	65	65	65
Tue May 13 19:41:17 2014	1399981277	1	64	66	64
Tue May 13 19:41:16 2014	1399981276	0	65	66	65
Tue May 13 19:41:16 2014	1399981276	0	65	66	65
Tue May 13 19:41:17 2014	1399981277	0	66	66	65
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:17 2014	1399981277	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:17 2014	1399981277	0	66	66	66
Tue May 13 19:41:17 2014	1399981277	1	65	66	65
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	66	66
Tue May 13 19:41:16 2014	1399981276	0	66	67	66
Tue May 13 19:41:16 2014	1399981276	0	66	67	66
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:17 2014	1399981277	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:17 2014	1399981277	0	67	67	67
Tue May 13 19:41:17 2014	1399981277	1	66	67	66
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:17 2014	1399981277	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:17 2014	1399981277	1	66	67	66
Tue May 13 19:41:16 2014	1399981276	0	67	67	67
Tue May 13 19:41:16 2014	1399981276	0	67	68	67
Tue May 13 19:41:16 2014	1399981276	0	67	68	67
Tue May 13 19:41:17 2014	1399981277	0	68	68	68
Tue May 13 19:41:17 2014	1399981277	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:17 2014	1399981277	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:17 2014	1399981277	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:17 2014	1399981277	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	68	68
Tue May 13 19:41:16 2014	1399981276	0	68	69	68
Tue May 13 19:41:16 2014	1399981276	0	68	69	68
Tue May 13 19:41:17 2014	1399981277	0	68	69	68
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:17 2014	1399981277	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:17 2014	1399981277	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:17 2014	1399981277	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	69	69
Tue May 13 19:41:16 2014	1399981276	0	69	70	69
Tue May 13 19:41:16 2014	1399981276	0	69	70	69
Tue May 13 19:41:16 2014	1399981276	0	69	70	69
Tue May 13 19:41:17 2014	1399981277	0	69	70	69
Tue May 13 19:41:17 2014	1399981277	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:17 2014	1399981277	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:17 2014	1399981277	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:17 2014	1399981277	1	69	70	69
Tue May 13 19:41:17 2014	1399981277	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	70	70
Tue May 13 19:41:16 2014	1399981276	0	70	71	70
Tue May 13 19:41:16 2014	1399981276	0	70	71	70
Tue May 13 19:41:17 2014	1399981277	0	71	71	70
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:17 2014	1399981277	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:17 2014	1399981277	1	70	71	70
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:17 2014	1399981277	0	71	71	71
Tue May 13 19:41:17 2014	1399981277	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:17 2014	1399981277	0	71	71	71
Tue May 13 19:41:17 2014	1399981277	1	70	71	70
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	71	71
Tue May 13 19:41:16 2014	1399981276	0	71	72	71
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:17 2014	1399981277	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:17 2014	1399981277	0	72	72	72
Tue May 13 19:41:17 2014	1399981277	1	70	72	70
Tue May 13 19:41:17 2014	1399981277	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:17 2014	1399981277	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	72	72
Tue May 13 19:41:16 2014	1399981276	0	72	73	72
Tue May 13 19:41:16 2014	1399981276	0	72	73	72
Tue May 13 19:41:17 2014	1399981277	2	71	73	71
Tue May 13 19:41:17 2014	1399981277	0	72	73	72
Tue May 13 19:41:17 2014	1399981277	0	73	73	72
Tue May 13 19:41:17 2014	1399981277	0	73	73	72
Tue May 13 19:41:16 2014	1399981276	0	73	73	73
Tue May 13 19:41:16 2014	1399981276	0	73	73	73
Tue May 13 19:41:16 2014	1399981276	0	73	73	73
Tue May 13 19:41:17 2014	1399981277	0	73	73	73
Tue May 13 19:41:17 2014	1399981277	0	73	73	73
Tue May 13 19:41:16 2014	1399981276	0	73	73	73
Tue May 13 19:41:16 2014	1399981276	0	73	73	73
Tue May 13 19:41:16 2014	1399981276	0	73	73	73
Tue May 13 19:41:17 2014	1399981277	2	72	73	71
Tue May 13 19:41:16 2014	1399981276	0	73	73	73
Tue May 13 19:41:17 2014	1399981277	1	73	73	73
